record,cell_line,representation,r_gamma,r_gamma_normalised,ceiling,replicate,p_value,z,null_mean,null_sd
hallmark_permuted_null,HepG2,hallmark_null,0.02440764301,0.04128218664,0.5912391034,0,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01357182997,0.02381452844,0.5698970698,1,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03984566141,0.06905022386,0.5770533271,2,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03264987606,0.05755433381,0.5672878808,3,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.0240266633,0.04103861572,0.58546476,4,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02263760298,0.03853851362,0.587402078,5,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04949641134,0.08941114658,0.5535821118,6,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06676849968,0.1166511081,0.5723777576,7,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.040485272,0.06928789307,0.5843051391,8,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04635509526,0.08011350538,0.578617738,9,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.009026624266,0.01475236194,0.6118765459,10,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.0503994928,0.08523985037,0.5912667911,11,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03746777486,0.06084815186,0.6157586337,12,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03907658999,0.06903863838,0.5660104386,13,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02383568826,0.04188012253,0.5691408436,14,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03250672831,0.05644057634,0.5759460731,15,,,,
hallmark_permuted_null,HepG2,hallmark_null,-0.004049218507,-0.006664073759,0.6076191011,16,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04802940574,0.08305453624,0.5782875677,17,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06322083171,0.1095453935,0.5771199472,18,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04986059715,0.08590884324,0.5803895765,19,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03328692208,0.05561203441,0.5985560938,20,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03385351408,0.06007262213,0.5635431397,21,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05216275246,0.08925309789,0.5844363243,22,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04560412517,0.07271660199,0.6271487381,23,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06583427956,0.1123333777,0.5860616042,24,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03223313091,0.05353013122,0.6021492975,25,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05424863789,0.09673166567,0.5608157113,26,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02810023539,0.04610792237,0.6094448404,27,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05077194413,0.08618604612,0.5890970338,28,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03435250328,0.05943740755,0.5779609962,29,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01981405392,0.03265229132,0.6068197092,30,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02247493763,0.03682356593,0.6103411513,31,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02431975883,0.03968329638,0.6128462363,32,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01077976281,0.01840731986,0.5856237026,33,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01831106206,0.03214490093,0.569641266,34,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04324373357,0.07366312441,0.5870472358,35,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04182606806,0.0708035714,0.5907338745,36,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04390052247,0.0747957522,0.5869387122,37,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04564340994,0.07907913912,0.5771864798,38,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.008338644574,0.0146204538,0.5703410229,39,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.07104269871,0.1282989305,0.5537279107,40,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03058284691,0.05033251465,0.607616113,41,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.0244674196,0.04251032113,0.5755642147,42,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.001374604589,0.002309842066,0.595107609,43,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02797818779,0.0472745375,0.5918236173,44,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02630242585,0.04471511088,0.5882223108,45,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.07719511413,0.1312579098,0.5881178073,46,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06881366692,0.1180412535,0.5829628616,47,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01143486409,0.01941547244,0.5889562632,48,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.003343208115,0.005627886698,0.5940432518,49,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04144262181,0.0726750327,0.5702456576,50,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04499269871,0.079270667,0.5675831983,51,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03947640834,0.07172333807,0.5503983696,52,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06123043332,0.1018257917,0.6013253841,53,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05088054324,0.08637999941,0.5890315303,54,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.07843477342,0.1286698956,0.609581387,55,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03671380822,0.06496320825,0.5651477076,56,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06540194969,0.113454265,0.5764609173,57,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02021290469,0.034075236,0.593184584,58,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02752842301,0.04942607417,0.5569615526,59,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04496479844,0.07816294699,0.5752699991,60,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.08970057825,0.1471491711,0.6095894224,61,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02201317751,0.03871401566,0.5686100277,62,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06837347814,0.1194321382,0.572488102,63,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02231905765,0.03775384104,0.5911731637,64,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03264326435,0.05640831581,0.578695958,65,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02116223323,0.03823610401,0.5534620687,66,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.0116784911,0.01990903006,0.5865926698,67,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.07817389171,0.131157499,0.5960306676,68,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04287991354,0.07763739601,0.5523100432,69,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.107529261,0.1742980856,0.6169273783,70,,,,
hallmark_permuted_null,HepG2,hallmark_null,-0.0176548279,-0.03116046873,0.5665777385,71,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01872434469,0.03118629454,0.6004029963,72,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01074102287,0.0187108881,0.5740520071,73,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03136223968,0.05409580035,0.5797536864,74,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02400747945,0.03984454357,0.6025286601,75,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02393930773,0.04153984236,0.5762975103,76,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01585723329,0.02506249336,0.6327077304,77,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.02639543023,0.045208345,0.5838619005,78,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03185140367,0.05577905564,0.5710280195,79,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.001177283639,0.002026684126,0.580891528,80,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05501780144,0.09622894538,0.5717385889,81,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03404934592,0.05602196976,0.6077855896,82,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03168708621,0.0523890498,0.6048417813,83,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05211945285,0.08837299297,0.5897667499,84,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05039933623,0.08754952294,0.5756666003,85,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05372428157,0.09005101946,0.5965982606,86,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.01460633232,0.02707759024,0.5394251183,87,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04915012657,0.08414104108,0.5841397485,88,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06207532716,0.09921014965,0.6256953283,89,,,,
hallmark_permuted_null,HepG2,hallmark_null,-0.01294435278,-0.02221858155,0.5825913212,90,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04323287127,0.07524429543,0.5745667632,91,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04996186821,0.08538052456,0.5851670327,92,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05015966864,0.08832075815,0.5679261557,93,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.0434957227,0.0704788321,0.6171459062,94,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06598869408,0.1136673301,0.5805423075,95,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.03854319157,0.06627439335,0.5815698888,96,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.05324228253,0.09051158168,0.5882372349,97,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.04902132923,0.08339072067,0.5878511282,98,,,,
hallmark_permuted_null,HepG2,hallmark_null,0.06350859661,0.1055798948,0.6015216888,99,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2268747755,0.371896975,0.6100473806,0,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2255703778,0.3727929977,0.605082121,1,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2417421423,0.3814010594,0.6338266148,2,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2022309939,0.3377229285,0.5988074154,3,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2293751574,0.3723868563,0.6159593269,4,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2414601512,0.3925824699,0.6150558663,5,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2056640807,0.3457229629,0.5948811702,6,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2385408034,0.3915508223,0.60922054,7,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2358558009,0.3856077484,0.611646944,8,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2378413351,0.3921186944,0.6065544399,9,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2649548076,0.4177467011,0.6342475163,10,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2335121086,0.3707948317,0.6297609585,11,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2501764136,0.4077136714,0.6136081059,12,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2041184044,0.3426409252,0.5957210284,13,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.1753894301,0.2986945915,0.5871864943,14,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2118319832,0.341355693,0.6205608622,15,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2409359183,0.3918034961,0.6149407054,16,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2428199416,0.3883399223,0.6252767941,17,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2215900696,0.3737613824,0.5928650738,18,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2352199561,0.3960343689,0.5939382402,19,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2848316273,0.433846001,0.6565270318,20,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.1893443594,0.3166650109,0.5979326824,21,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.248310593,0.3991556062,0.6220897041,22,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2403990825,0.3884433466,0.6188781056,23,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2310626154,0.3753277192,0.6156289654,24,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2394253269,0.381055949,0.6283206641,25,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2268529089,0.3634326318,0.6241952128,26,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2159222827,0.3410399612,0.6331289798,27,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2292560979,0.3831793692,0.5982996903,28,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2280344751,0.3789118278,0.6018140855,29,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.245635024,0.4011507985,0.6123259008,30,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2772103083,0.4064729131,0.6819896219,31,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2798722929,0.4429230741,0.631875622,32,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2061657591,0.3407456822,0.6050429098,33,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2641293538,0.4295371289,0.6149162344,34,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2048380921,0.3406514886,0.6013127755,35,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2468981413,0.392640145,0.6288153272,36,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2510279084,0.4061591045,0.6180531363,37,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2085113788,0.343718287,0.6066345223,38,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.1946335097,0.3291925321,0.5912452158,39,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2114636431,0.3378983884,0.6258202181,40,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2612465151,0.4217402517,0.6194488528,41,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.239209027,0.3860046757,0.6197049986,42,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2420611481,0.3917315396,0.6179261142,43,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2557201732,0.3915751841,0.6530551057,44,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2044380748,0.3398547138,0.6015455032,45,,,,
hallmark_permuted_null,Jurkat,hallmark_null,0.2723400123,0.4295486477,0.634014363,46,,,,
